run,netem,netem_spec,variant,program,program_bytes,outcome,metric,us,count
0,d00_l1,loss random 1%,tpu_next,token,108600,success,final_tx,502805,0
0,d00_l1,loss random 1%,tpu_next,token,108600,success,total_deploy,3011541,108600
0,d25_l1,delay 25ms loss random 1%,baseline,jupiter-v6,2892224,success,wall,22826574,0
0,d25_l1,delay 25ms loss random 1%,baseline,jupiter-v6,2892224,success,client_setup,301447,0
0,d25_l1,delay 25ms loss random 1%,baseline,jupiter-v6,2892224,success,first_send,254028,0
0,d25_l1,delay 25ms loss random 1%,baseline,jupiter-v6,2892224,success,send_phase,18652697,1866
0,d25_l1,delay 25ms loss random 1%,baseline,jupiter-v6,2892224,success,resend_rounds,2,75
0,d25_l1,delay 25ms loss random 1%,baseline,jupiter-v6,2892224,success,resent_txs,150,0
0,d25_l1,delay 25ms loss random 1%,baseline,jupiter-v6,2892224,success,resend_time,1481386,0
0,d25_l1,delay 25ms loss random 1%,baseline,jupiter-v6,2892224,success,confirm_phase,1481476,0
0,d25_l1,delay 25ms loss random 1%,baseline,jupiter-v6,2892224,success,write_chunks,20290131,1866
0,d25_l1,delay 25ms loss random 1%,baseline,jupiter-v6,2892224,success,final_tx,810786,0
0,d25_l1,delay 25ms loss random 1%,baseline,jupiter-v6,2892224,success,total_deploy,22509513,2892224
0,d25_l1,delay 25ms loss random 1%,tpu_next,jupiter-v6,2892224,success,wall,21942931,0
0,d25_l1,delay 25ms loss random 1%,tpu_next,jupiter-v6,2892224,success,client_setup,201298,0
0,d25_l1,delay 25ms loss random 1%,tpu_next,jupiter-v6,2892224,success,first_send,3,0
0,d25_l1,delay 25ms loss random 1%,tpu_next,jupiter-v6,2892224,success,send_phase,18652620,1866
0,d25_l1,delay 25ms loss random 1%,tpu_next,jupiter-v6,2892224,success,resend_rounds,1,68
0,d25_l1,delay 25ms loss random 1%,tpu_next,jupiter-v6,2892224,success,resent_txs,68,0
0,d25_l1,delay 25ms loss random 1%,tpu_next,jupiter-v6,2892224,success,resend_time,671329,0
0,d25_l1,delay 25ms loss random 1%,tpu_next,jupiter-v6,2892224,success,confirm_phase,671393,0
0,d25_l1,delay 25ms loss random 1%,tpu_next,jupiter-v6,2892224,success,write_chunks,19504403,1866
0,d25_l1,delay 25ms loss random 1%,tpu_next,jupiter-v6,2892224,success,quic_sent,1933,1866
0,d25_l1,delay 25ms loss random 1%,tpu_next,jupiter-v6,2892224,success,final_tx,812233,0
0,d25_l1,delay 25ms loss random 1%,tpu_next,jupiter-v6,2892224,success,total_deploy,21626244,2892224
0,d25_l1,delay 25ms loss random 1%,baseline,token-2022,1382016,success,wall,8696299,0
0,d25_l1,delay 25ms loss random 1%,baseline,token-2022,1382016,success,client_setup,301229,0
0,d25_l1,delay 25ms loss random 1%,baseline,token-2022,1382016,success,first_send,101183,0
0,d25_l1,delay 25ms loss random 1%,baseline,token-2022,1382016,success,send_phase,5001647,501
0,d25_l1,delay 25ms loss random 1%,baseline,token-2022,1382016,success,resend_rounds,1,73
0,d25_l1,delay 25ms loss random 1%,baseline,token-2022,1382016,success,resent_txs,73,0
0,d25_l1,delay 25ms loss random 1%,baseline,token-2022,1382016,success,resend_time,721516,0
0,d25_l1,delay 25ms loss random 1%,baseline,token-2022,1382016,success,confirm_phase,721577,0
0,d25_l1,delay 25ms loss random 1%,baseline,token-2022,1382016,success,write_chunks,6118082,501
0,d25_l1,delay 25ms loss random 1%,baseline,token-2022,1382016,success,final_tx,806503,0
0,d25_l1,delay 25ms loss random 1%,baseline,token-2022,1382016,success,total_deploy,8331433,1382016
0,d25_l1,delay 25ms loss random 1%,tpu_next,token-2022,1382016,success,wall,8233298,0
0,d25_l1,delay 25ms loss random 1%,tpu_next,token-2022,1382016,success,client_setup,200952,0
0,d25_l1,delay 25ms loss random 1%,tpu_next,token-2022,1382016,success,first_send,3,0
0,d25_l1,delay 25ms loss random 1%,tpu_next,token-2022,1382016,success,send_phase,5001533,501
0,d25_l1,delay 25ms loss random 1%,tpu_next,token-2022,1382016,success,resend_rounds,1,121
0,d25_l1,delay 25ms loss random 1%,tpu_next,token-2022,1382016,success,resent_txs,121,0
0,d25_l1,delay 25ms loss random 1%,tpu_next,token-2022,1382016,success,resend_time,1200766,0
0,d25_l1,delay 25ms loss random 1%,tpu_next,token-2022,1382016,success,confirm_phase,1200838,0
0,d25_l1,delay 25ms loss random 1%,tpu_next,token-2022,1382016,success,write_chunks,6360300,501
0,d25_l1,delay 25ms loss random 1%,tpu_next,token-2022,1382016,success,quic_sent,621,501
0,d25_l1,delay 25ms loss random 1%,tpu_next,token-2022,1382016,success,final_tx,204274,0
0,d25_l1,delay 25ms loss random 1%,tpu_next,token-2022,1382016,success,total_deploy,7869801,1382016
0,d25_l1,delay 25ms loss random 1%,baseline,token,108600,success,wall,4896671,0
0,d25_l1,delay 25ms loss random 1%,baseline,token,108600,success,client_setup,301419,0
0,d25_l1,delay 25ms loss random 1%,baseline,token,108600,success,first_send,101371,0
0,d25_l1,delay 25ms loss random 1%,baseline,token,108600,success,send_phase,1070324,108
0,d25_l1,delay 25ms loss random 1%,baseline,token,108600,success,resend_rounds,7,18
0,d25_l1,delay 25ms loss random 1%,baseline,token,108600,success,resent_txs,126,0
0,d25_l1,delay 25ms loss random 1%,baseline,token,108600,success,resend_time,1197332,0
0,d25_l1,delay 25ms loss random 1%,baseline,token,108600,success,confirm_phase,1197474,0
0,d25_l1,delay 25ms loss random 1%,baseline,token,108600,success,write_chunks,2371632,108
0,d25_l1,delay 25ms loss random 1%,baseline,token,108600,success,final_tx,803939,0
0,d25_l1,delay 25ms loss random 1%,baseline,token,108600,success,total_deploy,4582173,108600
0,d25_l1,delay 25ms loss random 1%,tpu_next,token,108600,success,wall,5061008,0
0,d25_l1,delay 25ms loss random 1%,tpu_next,token,108600,success,client_setup,466816,0
0,d25_l1,delay 25ms loss random 1%,tpu_next,token,108600,success,first_send,2,0
0,d25_l1,delay 25ms loss random 1%,tpu_next,token,108600,success,send_phase,1071358,108
0,d25_l1,delay 25ms loss random 1%,tpu_next,token,108600,success,resend_rounds,2,49
0,d25_l1,delay 25ms loss random 1%,tpu_next,token,108600,success,resent_txs,49,0
0,d25_l1,delay 25ms loss random 1%,tpu_next,token,108600,success,resend_time,480789,0
0,d25_l1,delay 25ms loss random 1%,tpu_next,token,108600,success,confirm_phase,1031151,0
0,d25_l1,delay 25ms loss random 1%,tpu_next,token,108600,success,write_chunks,2204708,108
0,d25_l1,delay 25ms loss random 1%,tpu_next,token,108600,success,quic_sent,157,108
0,d25_l1,delay 25ms loss random 1%,tpu_next,token,108600,success,final_tx,803310,0
0,d25_l1,delay 25ms loss random 1%,tpu_next,token,108600,success,total_deploy,4579622,108600
0,d50_l1,delay 50ms loss random 1%,tpu_next,jupiter-v6,2892224,success,wall,23726358,0
0,d50_l1,delay 50ms loss random 1%,tpu_next,jupiter-v6,2892224,success,client_setup,401018,0
0,d50_l1,delay 50ms loss random 1%,tpu_next,jupiter-v6,2892224,success,first_send,5,0
0,d50_l1,delay 50ms loss random 1%,tpu_next,jupiter-v6,2892224,success,send_phase,18652315,1866
0,d50_l1,delay 50ms loss random 1%,tpu_next,jupiter-v6,2892224,success,resend_rounds,2,54
0,d50_l1,delay 50ms loss random 1%,tpu_next,jupiter-v6,2892224,success,resent_txs,54,0
0,d50_l1,delay 50ms loss random 1%,tpu_next,jupiter-v6,2892224,success,resend_time,531458,0
0,d50_l1,delay 50ms loss random 1%,tpu_next,jupiter-v6,2892224,success,confirm_phase,809630,0
0,d50_l1,delay 50ms loss random 1%,tpu_next,jupiter-v6,2892224,success,write_chunks,19790419,1866
0,d50_l1,delay 50ms loss random 1%,tpu_next,jupiter-v6,2892224,success,quic_sent,1920,1866
0,d50_l1,delay 50ms loss random 1%,tpu_next,jupiter-v6,2892224,success,final_tx,1110386,0
0,d50_l1,delay 50ms loss random 1%,tpu_next,jupiter-v6,2892224,success,total_deploy,23008916,2892224
0,d50_l1,delay 50ms loss random 1%,baseline,jupiter-v6,2892224,success,wall,24926464,0
0,d50_l1,delay 50ms loss random 1%,baseline,jupiter-v6,2892224,success,client_setup,601306,0
0,d50_l1,delay 50ms loss random 1%,baseline,jupiter-v6,2892224,success,first_send,201224,0
0,d50_l1,delay 50ms loss random 1%,baseline,jupiter-v6,2892224,success,send_phase,18653298,1866
0,d50_l1,delay 50ms loss random 1%,baseline,jupiter-v6,2892224,success,resend_rounds,1,168
0,d50_l1,delay 50ms loss random 1%,baseline,jupiter-v6,2892224,success,resent_txs,168,0
0,d50_l1,delay 50ms loss random 1%,baseline,jupiter-v6,2892224,success,resend_time,1671607,0
0,d50_l1,delay 50ms loss random 1%,baseline,jupiter-v6,2892224,success,confirm_phase,1671711,0
0,d50_l1,delay 50ms loss random 1%,baseline,jupiter-v6,2892224,success,write_chunks,20582045,1866
0,d50_l1,delay 50ms loss random 1%,baseline,jupiter-v6,2892224,success,final_tx,1109984,0
0,d50_l1,delay 50ms loss random 1%,baseline,jupiter-v6,2892224,success,total_deploy,24308923,2892224
0,d50_l1,delay 50ms loss random 1%,tpu_next,token-2022,1382016,success,wall,10905489,0
0,d50_l1,delay 50ms loss random 1%,tpu_next,token-2022,1382016,success,client_setup,400966,0
0,d50_l1,delay 50ms loss random 1%,tpu_next,token-2022,1382016,success,first_send,3,0
0,d50_l1,delay 50ms loss random 1%,tpu_next,token-2022,1382016,success,send_phase,5000379,501
0,d50_l1,delay 50ms loss random 1%,tpu_next,token-2022,1382016,success,resend_rounds,1,114
0,d50_l1,delay 50ms loss random 1%,tpu_next,token-2022,1382016,success,resent_txs,114,0
0,d50_l1,delay 50ms loss random 1%,tpu_next,token-2022,1382016,success,resend_time,1131722,0
0,d50_l1,delay 50ms loss random 1%,tpu_next,token-2022,1382016,success,confirm_phase,1131800,0
0,d50_l1,delay 50ms loss random 1%,tpu_next,token-2022,1382016,success,write_chunks,6340929,501
0,d50_l1,delay 50ms loss random 1%,tpu_next,token-2022,1382016,success,quic_sent,614,501
0,d50_l1,delay 50ms loss random 1%,tpu_next,token-2022,1382016,success,final_tx,1106395,0
0,d50_l1,delay 50ms loss random 1%,tpu_next,token-2022,1382016,success,total_deploy,9872274,1382016
0,d50_l1,delay 50ms loss random 1%,baseline,token-2022,1382016,success,wall,11121973,0
0,d50_l1,delay 50ms loss random 1%,baseline,token-2022,1382016,success,client_setup,601719,0
0,d50_l1,delay 50ms loss random 1%,baseline,token-2022,1382016,success,first_send,201352,0
0,d50_l1,delay 50ms loss random 1%,baseline,token-2022,1382016,success,send_phase,5001392,501
0,d50_l1,delay 50ms loss random 1%,baseline,token-2022,1382016,success,resend_rounds,2,73
0,d50_l1,delay 50ms loss random 1%,baseline,token-2022,1382016,success,resent_txs,146,0
0,d50_l1,delay 50ms loss random 1%,baseline,token-2022,1382016,success,resend_time,1441902,0
0,d50_l1,delay 50ms loss random 1%,baseline,token-2022,1382016,success,confirm_phase,1442001,0
0,d50_l1,delay 50ms loss random 1%,baseline,token-2022,1382016,success,write_chunks,6659236,501
0,d50_l1,delay 50ms loss random 1%,baseline,token-2022,1382016,success,final_tx,1438733,0
0,d50_l1,delay 50ms loss random 1%,baseline,token-2022,1382016,success,total_deploy,10406472,1382016
0,d50_l1,delay 50ms loss random 1%,baseline,token,108600,success,wall,5717260,0
0,d50_l1,delay 50ms loss random 1%,baseline,token,108600,success,client_setup,601545,0
0,d50_l1,delay 50ms loss random 1%,baseline,token,108600,success,first_send,201219,0
0,d50_l1,delay 50ms loss random 1%,baseline,token,108600,success,send_phase,1070573,108
0,d50_l1,delay 50ms loss random 1%,baseline,token,108600,success,resend_rounds,2,108
0,d50_l1,delay 50ms loss random 1%,baseline,token,108600,success,resent_txs,153,0
0,d50_l1,delay 50ms loss random 1%,baseline,token,108600,success,resend_time,1511913,0
0,d50_l1,delay 50ms loss random 1%,baseline,token,108600,success,confirm_phase,1512015,0
0,d50_l1,delay 50ms loss random 1%,baseline,token,108600,success,write_chunks,2786514,108
0,d50_l1,delay 50ms loss random 1%,baseline,token,108600,success,final_tx,402425,0
0,d50_l1,delay 50ms loss random 1%,baseline,token,108600,success,total_deploy,4793902,108600
0,d50_l1,delay 50ms loss random 1%,tpu_next,token,108600,success,wall,6650972,0
0,d50_l1,delay 50ms loss random 1%,tpu_next,token,108600,success,client_setup,401358,0
0,d50_l1,delay 50ms loss random 1%,tpu_next,token,108600,success,first_send,9,0
0,d50_l1,delay 50ms loss random 1%,tpu_next,token,108600,success,send_phase,1071199,108
0,d50_l1,delay 50ms loss random 1%,tpu_next,token,108600,success,resend_rounds,2,108
0,d50_l1,delay 50ms loss random 1%,tpu_next,token,108600,success,resent_txs,24,0
0,d50_l1,delay 50ms loss random 1%,tpu_next,token,108600,success,resend_time,230754,0
0,d50_l1,delay 50ms loss random 1%,tpu_next,token,108600,success,confirm_phase,1130847,0
0,d50_l1,delay 50ms loss random 1%,tpu_next,token,108600,success,write_chunks,2404276,108
0,d50_l1,delay 50ms loss random 1%,tpu_next,token,108600,success,quic_sent,132,108
0,d50_l1,delay 50ms loss random 1%,tpu_next,token,108600,success,final_tx,1104420,0
0,d50_l1,delay 50ms loss random 1%,tpu_next,token,108600,success,total_deploy,5937122,108600
0,d100_l1,delay 100ms loss random 1%,tpu_next,jupiter-v6,2892224,success,wall,30115024,0
0,d100_l1,delay 100ms loss random 1%,tpu_next,jupiter-v6,2892224,success,client_setup,801230,0
0,d100_l1,delay 100ms loss random 1%,tpu_next,jupiter-v6,2892224,success,first_send,6,0
0,d100_l1,delay 100ms loss random 1%,tpu_next,jupiter-v6,2892224,success,send_phase,18652115,1866
0,d100_l1,delay 100ms loss random 1%,tpu_next,jupiter-v6,2892224,success,resend_rounds,1,297
0,d100_l1,delay 100ms loss random 1%,tpu_next,jupiter-v6,2892224,success,resent_txs,297,0
0,d100_l1,delay 100ms loss random 1%,tpu_next,jupiter-v6,2892224,success,resend_time,2960426,0
0,d100_l1,delay 100ms loss random 1%,tpu_next,jupiter-v6,2892224,success,confirm_phase,2960560,0
0,d100_l1,delay 100ms loss random 1%,tpu_next,jupiter-v6,2892224,success,write_chunks,22042425,1866
0,d100_l1,delay 100ms loss random 1%,tpu_next,jupiter-v6,2892224,success,quic_sent,2146,1866
0,d100_l1,delay 100ms loss random 1%,tpu_next,jupiter-v6,2892224,success,final_tx,2127220,0
0,d100_l1,delay 100ms loss random 1%,tpu_next,jupiter-v6,2892224,success,total_deploy,27881187,2892224
0,d100_l1,delay 100ms loss random 1%,baseline,jupiter-v6,2892224,success,wall,28038755,0
0,d100_l1,delay 100ms loss random 1%,baseline,jupiter-v6,2892224,success,client_setup,1201634,0
0,d100_l1,delay 100ms loss random 1%,baseline,jupiter-v6,2892224,success,first_send,401313,0
0,d100_l1,delay 100ms loss random 1%,baseline,jupiter-v6,2892224,success,send_phase,18949197,1866
0,d100_l1,delay 100ms loss random 1%,baseline,jupiter-v6,2892224,success,resend_rounds,1,207
0,d100_l1,delay 100ms loss random 1%,baseline,jupiter-v6,2892224,success,resent_txs,207,0
0,d100_l1,delay 100ms loss random 1%,baseline,jupiter-v6,2892224,success,resend_time,2297675,0
0,d100_l1,delay 100ms loss random 1%,baseline,jupiter-v6,2892224,success,confirm_phase,2297767,0
0,d100_l1,delay 100ms loss random 1%,baseline,jupiter-v6,2892224,success,write_chunks,21704445,1866
0,d100_l1,delay 100ms loss random 1%,baseline,jupiter-v6,2892224,success,final_tx,808965,0
0,d100_l1,delay 100ms loss random 1%,baseline,jupiter-v6,2892224,success,total_deploy,26621045,2892224
0,d100_l1,delay 100ms loss random 1%,tpu_next,token-2022,1382016,success,wall,13801935,0
0,d100_l1,delay 100ms loss random 1%,tpu_next,token-2022,1382016,success,client_setup,800785,0
0,d100_l1,delay 100ms loss random 1%,tpu_next,token-2022,1382016,success,first_send,5,0
0,d100_l1,delay 100ms loss random 1%,tpu_next,token-2022,1382016,success,send_phase,5001482,501
0,d100_l1,delay 100ms loss random 1%,tpu_next,token-2022,1382016,success,resend_rounds,1,164
0,d100_l1,delay 100ms loss random 1%,tpu_next,token-2022,1382016,success,resent_txs,164,0
0,d100_l1,delay 100ms loss random 1%,tpu_next,token-2022,1382016,success,resend_time,1630739,0
0,d100_l1,delay 100ms loss random 1%,tpu_next,token-2022,1382016,success,confirm_phase,1630814,0
0,d100_l1,delay 100ms loss random 1%,tpu_next,token-2022,1382016,success,write_chunks,7040777,501
0,d100_l1,delay 100ms loss random 1%,tpu_next,token-2022,1382016,success,quic_sent,664,501
0,d100_l1,delay 100ms loss random 1%,tpu_next,token-2022,1382016,success,final_tx,2541809,0
0,d100_l1,delay 100ms loss random 1%,tpu_next,token-2022,1382016,success,total_deploy,12386534,1382016
0,d100_l1,delay 100ms loss random 1%,baseline,token-2022,1382016,success,wall,14569012,0
0,d100_l1,delay 100ms loss random 1%,baseline,token-2022,1382016,success,client_setup,1201443,0
0,d100_l1,delay 100ms loss random 1%,baseline,token-2022,1382016,success,first_send,401080,0
0,d100_l1,delay 100ms loss random 1%,baseline,token-2022,1382016,success,send_phase,5001051,501
0,d100_l1,delay 100ms loss random 1%,baseline,token-2022,1382016,success,resend_rounds,1,128
0,d100_l1,delay 100ms loss random 1%,baseline,token-2022,1382016,success,resent_txs,128,0
0,d100_l1,delay 100ms loss random 1%,baseline,token-2022,1382016,success,resend_time,1271404,0
0,d100_l1,delay 100ms loss random 1%,baseline,token-2022,1382016,success,confirm_phase,1271479,0
0,d100_l1,delay 100ms loss random 1%,baseline,token-2022,1382016,success,write_chunks,6688691,501
0,d100_l1,delay 100ms loss random 1%,baseline,token-2022,1382016,success,final_tx,1705758,0
